date,0% / 0% / 100%,0% / 10% / 90%,0% / 20% / 80%,0% / 30% / 70%,0% / 40% / 60%,0% / 50% / 50%,0% / 60% / 40%,0% / 70% / 30%,0% / 80% / 20%,0% / 90% / 10%,0% / 100% / 0%,10% / 0% / 90%,10% / 10% / 80%,10% / 20% / 70%,10% / 30% / 60%,10% / 40% / 50%,10% / 50% / 40%,10% / 60% / 30%,10% / 70% / 20%,10% / 80% / 10%,10% / 90% / 0%,20% / 0% / 80%,20% / 10% / 70%,20% / 20% / 60%,20% / 30% / 50%,20% / 40% / 40%,20% / 50% / 30%,20% / 60% / 20%,20% / 70% / 10%,20% / 80% / 0%,30% / 0% / 70%,30% / 10% / 60%,30% / 20% / 50%,30% / 30% / 40%,30% / 40% / 30%,30% / 50% / 20%,30% / 60% / 10%,30% / 70% / 0%,40% / 0% / 60%,40% / 10% / 50%,40% / 20% / 40%,40% / 30% / 30%,40% / 40% / 20%,40% / 50% / 10%,40% / 60% / 0%,50% / 0% / 50%,50% / 10% / 40%,50% / 20% / 30%,50% / 30% / 20%,50% / 40% / 10%,50% / 50% / 0%,60% / 0% / 40%,60% / 10% / 30%,60% / 20% / 20%,60% / 30% / 10%,60% / 40% / 0%,70% / 0% / 30%,70% / 10% / 20%,70% / 20% / 10%,70% / 30% / 0%,80% / 0% / 20%,80% / 10% / 10%,80% / 20% / 0%,90% / 0% / 10%,90% / 10% / 0%,100% / 0% / 0%
1960-09-16,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259
1960-09-23,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259
1960-09-30,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259,-0.00447259
1960-10-07,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735,-0.00519735
1960-10-14,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623
1960-10-21,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623
1960-10-28,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623,-0.00339623
1960-11-04,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410,0.00659410
1960-11-11,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482
1960-11-18,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482
1960-11-25,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482,0.00739482
1960-12-02,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093,0.00635093
1960-12-09,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508
1960-12-16,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508
1960-12-23,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508
1960-12-30,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508,0.00454508
1961-01-06,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024,0.01119024
1961-01-13,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600
1961-01-20,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600
1961-01-27,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600,0.01118600
1961-02-03,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996,0.01026996
1961-02-10,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725
1961-02-17,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725
1961-02-24,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725,0.00907725
1961-03-03,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684,0.00649684
1961-03-10,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171
1961-03-17,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171
1961-03-24,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171
1961-03-31,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171,0.00569171
1961-04-07,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190,0.00532190
1961-04-14,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861,0.00611861
